UMAP1,UMAP2,Source
4.454575,4.124257,molmim
4.4387655,4.1024985,molmim
4.5156612,3.4549363,molmim
4.524347,1.9832224,molmim
4.2116857,2.8686428,molmim
4.9652333,1.1298306,molmim
9.075717,-0.93993694,molmim
3.5113382,9.773067,molmim
3.4760284,9.786943,molmim
3.4921005,9.739573,molmim
3.389331,9.702735,molmim
2.716404,-0.35101625,molmim
3.6491532,9.631523,molmim
3.428246,9.652056,molmim
4.57752,0.54436743,molmim
4.8826323,1.1822449,molmim
18.510305,8.147427,molmim
18.532457,8.329421,molmim
18.437275,8.419512,molmim
18.609976,8.2542925,molmim
18.48409,8.265681,molmim
18.542059,8.022164,molmim
18.465294,8.064712,molmim
18.500648,7.851788,molmim
18.464102,8.14552,molmim
18.519705,8.057936,molmim
1.979917,-1.0036492,molmim
5.8673453,1.3636783,molmim
2.0569253,-1.0059875,molmim
4.604503,3.931786,molmim
4.7960877,1.1100161,molmim
4.2918744,0.60098726,molmim
4.767844,1.3177477,molmim
3.3063395,-0.22334613,molmim
5.6186724,1.4573275,molmim
4.7027254,1.8481877,molmim
1.9297156,3.9306939,molmim
2.921193,2.2741876,molmim
4.831747,1.3228959,molmim
4.8817496,1.5289762,molmim
4.828024,2.6017852,molmim
5.01547,2.3801296,molmim
5.481339,3.7056966,molmim
5.3705397,3.7126226,molmim
4.668754,1.3020241,molmim
5.1891794,1.4434322,molmim
6.0419464,3.8008585,molmim
4.5368085,3.9577906,molmim
4.4396095,4.117958,molmim
4.3853602,4.1204834,molmim
4.4734197,4.0718203,molmim
5.6772785,1.5508875,molmim
6.713107,-0.46840534,molmim
4.770148,1.5046968,molmim
5.207839,2.6721454,molmim
3.988557,1.7220029,molmim
-2.4467735,3.4620981,molmim
-2.4627936,3.4796264,molmim
5.8584924,1.5012696,molmim
4.439583,4.1007566,molmim
6.0786138,3.8057597,molmim
4.6515884,1.4705733,molmim
4.2127743,1.9513476,molmim
5.1853456,3.2402775,molmim
-1.9015582,3.3695529,molmim
5.553261,1.762763,molmim
6.7857203,1.5816841,molmim
4.549053,3.6347442,molmim
3.6082423,0.5255429,molmim
2.6847486,-0.581663,molmim
5.9144726,3.84489,molmim
3.814093,1.756365,molmim
4.4257627,4.1381555,molmim
4.5058103,1.886748,molmim
5.69421,2.8651683,molmim
5.1284804,3.875404,molmim
5.036265,3.292878,molmim
5.163166,1.095282,molmim
5.823623,3.5165632,molmim
4.356105,2.038002,molmim
5.8543377,1.4737666,molmim
5.9578032,3.3553865,molmim
12.194446,2.664381,molmim
3.781877,1.8266065,molmim
4.6028047,3.827666,molmim
5.8367324,3.1264446,molmim
4.85573,1.3503873,molmim
4.429528,1.5073425,molmim
5.069056,3.2998104,molmim
4.9247456,2.428039,molmim
11.645574,4.012448,molmim
6.0364947,3.683858,molmim
6.6863446,1.8676007,molmim
5.1531467,1.1712736,molmim
4.2413006,2.3209615,molmim
5.85385,3.3383036,molmim
6.035399,3.8214054,molmim
6.0358253,3.8035374,molmim
6.0451484,3.7943485,molmim
5.046344,0.9136869,molmim
4.5620656,3.961894,molmim
5.0000105,1.5173522,molmim
5.7551723,1.6046197,molmim
4.7295146,1.6384215,molmim
5.5476017,3.2992506,molmim
4.481276,2.1119258,molmim
3.7025247,10.031158,molmim
3.5424633,9.8950405,molmim
3.674705,9.960442,molmim
3.5642927,9.80951,molmim
3.6298075,9.956595,molmim
5.150787,0.88219696,molmim
3.3472757,9.730772,molmim
4.1806674,1.0826888,molmim
3.0692925,0.10471066,molmim
2.0164933,-0.97793025,molmim
9.940506,-0.20061684,original
1.2008483,-0.29131576,original
8.02158,0.11589819,original
1.9815769,-1.0018531,original
14.933257,-1.372063,original
6.047036,1.1128849,original
5.7192025,1.986859,original
12.851433,2.3982344,original
1.2263641,1.264027,original
2.6455147,-0.07340703,original
1.9950855,-1.0020128,original
10.165101,-0.49978778,original
12.267239,0.04040852,original
14.15311,-0.24289289,original
1.6037163,2.5167792,original
14.107908,5.044774,original
-2.4746242,3.4898903,original
10.786491,-0.65910834,original
3.3787918,-0.2529672,original
6.7503505,1.604577,original
6.0209665,0.42534006,original
3.490866,1.7633727,original
10.62711,-2.717972,original
12.237216,0.038370326,original
1.9971224,-0.9725466,original
14.107709,5.027173,original
14.103571,5.0343633,original
14.070004,5.0688033,original
18.168074,7.535006,original
1.5904965,4.197448,original
3.731436,10.02277,original
12.515519,2.7246978,original
9.21498,-1.4001757,original
10.679358,-2.9572077,original
14.081623,5.0266333,original
2.1070578,2.3120067,original
14.124228,4.974022,original
12.870416,2.0267117,original
13.320784,4.2389493,original
9.208092,-1.1983821,original
13.986475,1.2014563,original
12.978524,0.22551446,original
13.066086,1.3498427,original
18.985382,8.114094,original
18.860376,8.27442,original
18.679022,7.5001245,original
12.267833,0.027343797,original
9.940107,-0.20050097,original
0.6870258,-3.8415651,original
-2.435056,3.464144,original
9.941825,-0.1965048,original
-2.4615686,3.507588,original
14.250149,1.1396636,original
10.455464,1.4395324,original
14.108204,5.0313525,original
14.042197,4.95875,original
5.8813334,1.085662,original
14.118483,5.0433183,original
14.1006365,5.0123005,original
2.97308,10.083726,original
18.77819,8.381029,original
1.9755545,-0.994906,original
1.8784432,3.9973752,original
14.133766,5.026415,original
-2.4703588,3.495676,original
14.081086,5.042573,original
14.065292,4.9873943,original
14.125725,5.049551,original
14.095635,5.019928,original
3.170172,10.474097,original
